product_id,factor_id,nutrient_id,coefficient
177,6,3,0.75
177,2,3,0.75
177,5,3,0.8
216,5,3,0.88
220,5,3,0.88
216,8,3,0.75
220,8,3,0.75
178,2,3,0.7
178,6,3,0.7
174,3,3,0.75
178,8,3,0.75
174,2,3,0.75
172,3,3,0.8
92,6,3,0.95
109,8,3,0.95
92,3,3,0.95
256,6,3,0.95
424,6,3,0.95
419,6,3,0.75
424,2,3,0.7
424,3,3,0.7
424,7,3,0.7
424,8,3,0.75
152,6,3,0.75
152,2,3,0.75
152,5,3,0.75
152,3,3,0.75
30,3,3,0.75
30,7,3,0.75
30,8,3,0.8
456,6,3,0.9
12,6,3,0.9
29,6,3,0.9
16,6,3,0.9
77,6,3,0.9
94,6,3,0.9
22,6,3,0.9
287,6,3,0.9
181,6,3,0.9
19,6,3,0.9
456,3,3,0.9
12,3,3,0.9
29,3,3,0.9
16,3,3,0.9
77,3,3,0.9
94,3,3,0.9
287,3,3,0.9
371,6,3,0.98
294,6,3,0.98
455,6,3,0.98
93,6,3,0.98
146,6,3,0.98
11,6,3,0.98
106,6,3,0.98
371,3,3,0.98
294,3,3,0.98
455,3,3,0.98
93,3,3,0.98
146,3,3,0.98
11,3,3,0.98
106,3,3,0.98
181,5,3,0.9
22,5,3,0.9
192,6,3,0.94
450,6,3,0.94
350,6,3,0.94
355,6,3,0.94
433,6,3,0.94
189,6,3,0.94
341,6,3,0.94
135,6,3,0.94
132,6,3,0.94
380,6,3,0.94
28,6,3,0.94
160,6,3,0.94
161,6,3,0.94
45,6,3,0.94
44,6,3,0.94
381,6,3,0.94
150,6,3,0.94
149,6,3,0.94
47,6,3,0.94
82,6,3,0.94
154,6,3,0.94
413,6,3,0.94
231,6,3,0.94
436,6,3,0.94
454,6,3,0.94
376,6,3,0.94
416,6,3,0.94
184,6,3,0.94
191,6,3,0.94
192,5,3,0.94
450,5,3,0.94
350,5,3,0.94
355,5,3,0.94
433,5,3,0.94
189,5,3,0.94
341,5,3,0.94
135,5,3,0.94
132,5,3,0.94
380,5,3,0.94
28,5,3,0.94
160,5,3,0.94
161,5,3,0.94
45,5,3,0.94
44,5,3,0.94
381,5,3,0.94
150,5,3,0.94
149,5,3,0.94
82,5,3,0.94
154,5,3,0.94
413,5,3,0.94
231,5,3,0.94
436,5,3,0.94
454,5,3,0.94
376,5,3,0.94
416,5,3,0.94
191,5,3,0.94
192,2,3,0.94
450,2,3,0.94
350,2,3,0.94
355,2,3,0.94
433,2,3,0.94
341,2,3,0.94
135,2,3,0.94
132,2,3,0.94
380,2,3,0.94
28,2,3,0.94
161,2,3,0.94
45,2,3,0.94
381,2,3,0.94
150,2,3,0.94
154,2,3,0.94
413,2,3,0.94
231,2,3,0.94
436,2,3,0.94
454,2,3,0.94
376,2,3,0.94
82,5,3,0.94
149,5,3,0.94
44,5,3,0.94
160,5,3,0.94
82,8,3,0.94
149,8,3,0.94
44,8,3,0.94
160,8,3,0.94
192,4,3,0.94
450,4,3,0.94
350,4,3,0.94
355,4,3,0.94
433,4,3,0.94
341,4,3,0.94
135,4,3,0.94
132,4,3,0.94
380,4,3,0.94
28,4,3,0.94
161,4,3,0.94
45,4,3,0.94
381,4,3,0.94
150,4,3,0.94
154,4,3,0.94
413,4,3,0.94
231,4,3,0.94
436,4,3,0.94
454,4,3,0.94
376,4,3,0.94
136,6,3,0.94
136,5,3,0.94
136,2,3,0.94
136,4,3,0.94
411,6,3,0.9
411,7,3,0.9
594,6,3,
595,6,3,
596,6,3,
597,6,3,
279,6,3,
87,6,3,
352,6,3,
594,7,3,
595,7,3,
596,7,3,
597,7,3,
279,7,3,
87,7,3,
352,7,3,
383,6,3,0.92
383,7,3,0.92
383,2,3,0.92
383,5,3,0.88
585,5,3,0.88
585,6,3,0.88
585,3,3,0.88
214,3,3,0.88
214,7,3,0.88
214,5,3,0.88
80,5,3,0.98
420,5,3,0.95
420,6,3,0.98
451,5,3,0.98
257,5,3,0.98
406,3,3,0.7
406,2,3,0.7
406,2,3,0.7
406,8,3,0.75
319,6,3,0.95
319,4,3,0.95
328,6,3,0.95
198,6,3,0.95
198,5,3,0.95
198,6,3,0.95
591,5,3,0.95
90,6,3,0.95
89,8,3,0.98
159,8,3,0.98
162,8,3,0.98
205,8,3,0.98
262,8,3,0.98
285,8,3,0.98
317,8,3,0.98
461,8,3,0.98
561,8,3,0.98
562,8,3,0.98
89,5,3,0.98
159,5,3,0.98
162,5,3,0.98
205,5,3,0.98
262,5,3,0.98
285,5,3,0.98
317,5,3,0.98
461,5,3,0.98
561,5,3,0.98
562,5,3,0.98
