product_id,factor_id,nutrient_id,coefficient
177,6,10,0.8
177,2,10,0.85
177,5,10,0.85
216,5,10,0.9
220,5,10,0.9
216,8,10,0.75
220,8,10,0.75
178,2,10,0.7
178,6,10,0.7
174,3,10,0.75
178,8,10,0.55
174,2,10,0.75
172,3,10,0.95
92,6,10,0.65
109,8,10,0.55
92,3,10,0.75
256,6,10,0.95
424,6,10,0.55
419,6,10,0.8
424,2,10,0.7
424,3,10,0.45
424,7,10,0.6
424,8,10,0.6
152,6,10,0.45
152,2,10,0.6
152,5,10,0.45
152,3,10,0.6
30,3,10,0.45
30,7,10,0.6
30,8,10,0.95
456,6,10,0.2
12,6,10,0.2
29,6,10,0.2
16,6,10,0.2
77,6,10,0.2
94,6,10,0.2
22,6,10,0.2
287,6,10,0.2
181,6,10,0.2
19,6,10,0.8
456,3,10,0.8
12,3,10,0.8
29,3,10,0.8
16,3,10,0.8
77,3,10,0.8
94,3,10,0.8
287,3,10,0.8
371,6,10,0.8
294,6,10,0.8
455,6,10,0.8
93,6,10,0.8
146,6,10,0.8
11,6,10,0.8
106,6,10,0.8
371,3,10,0.8
294,3,10,0.8
455,3,10,0.8
93,3,10,0.8
146,3,10,0.8
11,3,10,0.8
106,3,10,0.8
181,5,10,0.95
22,5,10,0.95
192,6,10,0.9
450,6,10,0.9
350,6,10,0.9
355,6,10,0.9
433,6,10,0.9
189,6,10,0.9
341,6,10,0.9
135,6,10,0.9
132,6,10,0.9
380,6,10,0.9
28,6,10,0.9
160,6,10,0.9
161,6,10,0.9
45,6,10,0.9
44,6,10,0.9
381,6,10,0.9
150,6,10,0.9
149,6,10,0.9
47,6,10,0.9
82,6,10,0.9
154,6,10,0.9
413,6,10,0.9
231,6,10,0.9
436,6,10,0.9
454,6,10,0.9
376,6,10,0.9
416,6,10,0.9
184,6,10,0.9
191,6,10,0.9
192,5,10,0.85
450,5,10,0.85
350,5,10,0.85
355,5,10,0.85
433,5,10,0.85
189,5,10,0.85
341,5,10,0.85
135,5,10,0.85
132,5,10,0.85
380,5,10,0.85
28,5,10,0.85
160,5,10,0.85
161,5,10,0.85
45,5,10,0.85
44,5,10,0.85
381,5,10,0.85
150,5,10,0.85
149,5,10,0.85
82,5,10,0.85
154,5,10,0.85
413,5,10,0.85
231,5,10,0.85
436,5,10,0.85
454,5,10,0.85
376,5,10,0.85
416,5,10,0.9
191,5,10,0.9
192,2,10,0.9
450,2,10,0.9
350,2,10,0.9
355,2,10,0.9
433,2,10,0.9
341,2,10,0.9
135,2,10,0.9
132,2,10,0.9
380,2,10,0.9
28,2,10,0.9
161,2,10,0.9
45,2,10,0.9
381,2,10,0.9
150,2,10,0.9
154,2,10,0.9
413,2,10,0.9
231,2,10,0.9
436,2,10,0.9
454,2,10,0.9
376,2,10,0.9
82,5,10,0.9
149,5,10,0.9
44,5,10,0.9
160,5,10,0.9
82,8,10,0.9
149,8,10,0.9
44,8,10,0.9
160,8,10,0.9
192,4,10,0.9
450,4,10,0.9
350,4,10,0.9
355,4,10,0.9
433,4,10,0.9
341,4,10,0.9
135,4,10,0.9
132,4,10,0.9
380,4,10,0.9
28,4,10,0.9
161,4,10,0.9
45,4,10,0.9
381,4,10,0.9
150,4,10,0.9
154,4,10,0.9
413,4,10,0.9
231,4,10,0.9
436,4,10,0.9
454,4,10,0.9
376,4,10,0.9
136,6,10,0.8
136,5,10,0.8
136,2,10,0.8
136,4,10,0.8
411,6,10,0.95
411,7,10,0.95
594,6,10,0.85
595,6,10,0.85
596,6,10,0.85
597,6,10,0.85
279,6,10,0.85
87,6,10,0.85
352,6,10,0.85
594,7,10,0.85
595,7,10,0.85
596,7,10,0.85
597,7,10,0.85
279,7,10,0.85
87,7,10,0.85
352,7,10,0.85
383,6,10,0.9
383,7,10,0.9
383,2,10,0.9
383,5,10,0.8
585,5,10,0.9
585,6,10,0.95
585,3,10,0.95
214,3,10,0.95
214,7,10,0.85
214,5,10,0.8
80,5,10,0.6
420,5,10,0.65
420,6,10,0.55
451,5,10,0.4
257,5,10,0.4
406,3,10,0.65
406,2,10,0.6
406,2,10,0.45
406,8,10,0.45
319,6,10,0.8
319,4,10,0.8
328,6,10,0.95
198,6,10,0.8
198,5,10,0.65
198,6,10,0.55
591,5,10,0.65
90,6,10,0.95
89,8,10,0.75
159,8,10,0.75
162,8,10,0.75
205,8,10,0.75
262,8,10,0.75
285,8,10,0.75
317,8,10,0.75
461,8,10,0.75
561,8,10,0.75
562,8,10,0.75
89,5,10,0.8
159,5,10,0.8
162,5,10,0.8
205,5,10,0.8
262,5,10,0.8
285,5,10,0.8
317,5,10,0.8
461,5,10,0.8
561,5,10,0.8
562,5,10,0.8
