product_id,factor_id,nutrient_id,coefficient
177,6,2,0.92
177,2,2,0.92
177,5,2,0.95
216,5,2,0.94
220,5,2,0.94
216,8,2,0.92
220,8,2,0.92
178,2,2,0.9
178,6,2,0.9
174,3,2,0.9
178,8,2,0.9
174,2,2,0.9
172,3,2,0.95
92,6,2,0.95
109,8,2,0.95
92,3,2,0.95
256,6,2,0.95
424,6,2,0.95
419,6,2,0.95
424,2,2,0.9
424,3,2,0.9
424,7,2,0.9
424,8,2,0.9
152,6,2,0.9
152,2,2,0.9
152,5,2,0.9
152,3,2,0.9
30,3,2,0.9
30,7,2,0.9
30,8,2,0.9
456,6,2,0.95
12,6,2,0.95
29,6,2,0.95
16,6,2,0.95
77,6,2,0.95
94,6,2,0.95
22,6,2,0.95
287,6,2,0.95
181,6,2,0.95
19,6,2,0.95
456,3,2,0.95
12,3,2,0.95
29,3,2,0.95
16,3,2,0.95
77,3,2,0.95
94,3,2,0.95
287,3,2,0.95
371,6,2,0.98
294,6,2,0.98
455,6,2,0.98
93,6,2,0.98
146,6,2,0.98
11,6,2,0.98
106,6,2,0.98
371,3,2,0.98
294,3,2,0.98
455,3,2,0.98
93,3,2,0.98
146,3,2,0.98
11,3,2,0.98
106,3,2,0.98
181,5,2,0.95
22,5,2,0.95
192,6,2,0.95
450,6,2,0.95
350,6,2,0.95
355,6,2,0.95
433,6,2,0.95
189,6,2,0.95
341,6,2,0.95
135,6,2,0.95
132,6,2,0.95
380,6,2,0.95
28,6,2,0.95
160,6,2,0.95
161,6,2,0.95
45,6,2,0.95
44,6,2,0.95
381,6,2,0.95
150,6,2,0.95
149,6,2,0.95
47,6,2,0.95
82,6,2,0.95
154,6,2,0.95
413,6,2,0.95
231,6,2,0.95
436,6,2,0.95
454,6,2,0.95
376,6,2,0.95
416,6,2,0.95
184,6,2,0.95
191,6,2,0.95
192,5,2,0.95
450,5,2,0.95
350,5,2,0.95
355,5,2,0.95
433,5,2,0.95
189,5,2,0.95
341,5,2,0.95
135,5,2,0.95
132,5,2,0.95
380,5,2,0.95
28,5,2,0.95
160,5,2,0.95
161,5,2,0.95
45,5,2,0.95
44,5,2,0.95
381,5,2,0.95
150,5,2,0.95
149,5,2,0.95
82,5,2,0.95
154,5,2,0.95
413,5,2,0.95
231,5,2,0.95
436,5,2,0.95
454,5,2,0.95
376,5,2,0.95
416,5,2,0.95
191,5,2,0.95
192,2,2,0.95
450,2,2,0.95
350,2,2,0.95
355,2,2,0.95
433,2,2,0.95
341,2,2,0.95
135,2,2,0.95
132,2,2,0.95
380,2,2,0.95
28,2,2,0.95
161,2,2,0.95
45,2,2,0.95
381,2,2,0.95
150,2,2,0.95
154,2,2,0.95
413,2,2,0.95
231,2,2,0.95
436,2,2,0.95
454,2,2,0.95
376,2,2,0.95
82,5,2,0.95
149,5,2,0.95
44,5,2,0.95
160,5,2,0.95
82,8,2,0.95
149,8,2,0.95
44,8,2,0.95
160,8,2,0.95
192,4,2,0.95
450,4,2,0.95
350,4,2,0.95
355,4,2,0.95
433,4,2,0.95
341,4,2,0.95
135,4,2,0.95
132,4,2,0.95
380,4,2,0.95
28,4,2,0.95
161,4,2,0.95
45,4,2,0.95
381,4,2,0.95
150,4,2,0.95
154,4,2,0.95
413,4,2,0.95
231,4,2,0.95
436,4,2,0.95
454,4,2,0.95
376,4,2,0.95
136,6,2,0.95
136,5,2,0.95
136,2,2,0.95
136,4,2,0.95
411,6,2,0.95
411,7,2,0.95
594,6,2,
595,6,2,
596,6,2,
597,6,2,
279,6,2,
87,6,2,
352,6,2,
594,7,2,
595,7,2,
596,7,2,
597,7,2,
279,7,2,
87,7,2,
352,7,2,
383,6,2,0.92
383,7,2,0.92
383,2,2,0.92
383,5,2,0.86
585,5,2,0.86
585,6,2,0.86
585,3,2,0.86
214,3,2,0.86
214,7,2,0.86
214,5,2,0.86
80,5,2,0.98
420,5,2,0.95
420,6,2,0.98
451,5,2,0.98
257,5,2,0.98
406,3,2,0.9
406,2,2,0.9
406,2,2,0.9
406,8,2,0.9
319,6,2,0.95
319,4,2,0.95
328,6,2,0.95
198,6,2,0.95
198,5,2,0.95
198,6,2,0.95
591,5,2,0.95
90,6,2,0.95
89,8,2,0.98
159,8,2,0.98
162,8,2,0.98
205,8,2,0.98
262,8,2,0.98
285,8,2,0.98
317,8,2,0.98
461,8,2,0.98
561,8,2,0.98
562,8,2,0.98
89,5,2,0.98
159,5,2,0.98
162,5,2,0.98
205,5,2,0.98
262,5,2,0.98
285,5,2,0.98
317,5,2,0.98
461,5,2,0.98
561,5,2,0.98
562,5,2,0.98
