nutrient_id,product_id,weight
1,372,74531.0
2,372,2.8
3,372,17.999
4,372,3.47
5,372,700.0
6,372,120.0
7,372,0.2
8,372,0.3
9,372,0.0
10,372,0.035
11,372,0.15
12,372,0.667
13,372,0.34
14,372,0.017
15,372,3.0
16,372,7.0
17,372,0.3
18,372,0.9
19,372,0.0
20,372,144.0
21,372,100.0
22,372,11.0
23,372,80.0
24,372,80.0
25,372,0.06
26,372,0.43
27,372,25.0
28,372,0.004
29,372,2.8
30,372,0.0
31,372,0.053
32,372,3.47
33,372,0.0
34,372,0.0
35,372,161.0
36,372,264.0
37,372,200.0
38,372,64.0
39,372,22.0
40,372,130.0
41,372,130.0
42,372,116.0
43,372,36.0
44,372,175.0
45,372,93.0
46,372,67.0
47,372,1458.0
48,372,92.0
49,372,208.0
50,372,571.0
51,372,59.0
52,372,264.0
53,372,147.0
54,372,10.781
55,372,4.983000000000001
56,372,0.186
57,372,0.0
58,372,0.0
59,372,0.52
60,372,0.186
61,372,0.334
62,372,0.048
63,372,0.05
64,372,0.29
65,372,0.132
66,372,
67,372,
68,372,
69,372,
70,372,
