nutrient_id,product_id,weight
1,641,11000.0
2,641,10.7
3,641,1.2
4,641,71.2
5,641,200.0
6,641,0.0
7,641,
8,641,1.6
9,641,
10,641,0.15
11,641,0.04
12,641,3.0
13,641,
14,641,
15,641,
16,641,
17,641,
18,641,0.0
19,641,2.8
20,641,130.0
21,641,24.0
22,641,18.0
23,641,91.0
24,641,
25,641,1.6
26,641,
27,641,
28,641,
29,641,
30,641,
31,641,0.611
32,641,1.0
33,641,
34,641,
35,641,
36,641,
37,641,
38,641,
39,641,
40,641,
41,641,
42,641,
43,641,
44,641,
45,641,
46,641,
47,641,
48,641,
49,641,
50,641,
51,641,
52,641,
53,641,
54,641,0.2
55,641,
56,641,
57,641,
58,641,
59,641,
60,641,
61,641,
62,641,0.0
63,641,
64,641,
65,641,
66,641,
67,641,
68,641,
69,641,
70,641,
