nutrient_id,product_id,weight
1,5,7.0
2,5,10.327
3,5,7.734
4,5,61.038
5,5,136.0
6,5,2.0
7,5,0.0
8,5,1.058
9,5,5.0
10,5,0.357
11,5,0.105
12,5,3.316
13,5,0.856
14,5,0.209
15,5,8.0
16,5,35.0
17,5,0.0
18,5,0.0
19,5,11.916
20,5,305.0
21,5,127.0
22,5,108.0
23,5,274.0
24,5,985.0
25,5,3.459
26,5,3.132
27,5,446.0
28,5,2.117
29,5,5.0
30,5,0.868
31,5,0.669
32,5,5.298
33,5,4.622
34,5,6.178
35,5,393.0
36,5,696.0
37,5,412.0
38,5,130.0
39,5,178.0
40,5,530.0
41,5,268.0
42,5,379.0
43,5,86.0
44,5,493.0
45,5,701.0
46,5,328.0
47,5,4594.0
48,5,458.0
49,5,693.0
50,5,2608.0
51,5,515.0
52,5,952.0
53,5,504.0
54,5,1.19
55,5,2.824
56,5,0.155
57,5,0.0
58,5,0.0
59,5,2.878
60,5,0.155
61,5,2.723
62,5,0.0
63,5,2.42
64,5,5.09
65,5,1.623
66,5,
67,5,
68,5,
69,5,
70,5,
