nutrient_id,product_id,weight
1,396,41900.0
2,396,24.8
3,396,28.3
4,396,0.0
5,396,1000.0
6,396,290.0
7,396,0.51
8,396,0.42
9,396,0.0
10,396,0.056
11,396,0.35
12,396,6.402
13,396,0.4
14,396,0.07
15,396,1.5
16,396,3.0
17,396,2.1
18,396,0.001
19,396,0.0
20,396,67.0
21,396,678.0
22,396,29.0
23,396,403.0
24,396,788.0
25,396,0.253
26,396,4.600000000000001
27,396,46.0
28,396,0.034
29,396,4.0
30,396,0.0
31,396,0.512
32,396,0.0
33,396,0.0
34,396,0.0
35,396,1410.0
36,396,2520.0
37,396,2250.0
38,396,740.0
39,396,240.0
40,396,1370.0
41,396,1260.0
42,396,1070.0
43,396,380.0
44,396,1790.0
45,396,970.0
46,396,880.0
47,396,14880.0
48,396,850.0
49,396,1900.0
50,396,5840.0
51,396,520.0
52,396,2760.0
53,396,1490.0
54,396,18.071
55,396,7.546
56,396,0.196
57,396,0.0
58,396,0.0
59,396,0.562
60,396,0.196
61,396,0.366
62,396,0.075
63,396,0.03
64,396,0.0
65,396,1.3
66,396,
67,396,
68,396,
69,396,
70,396,
