nutrient_id,product_id,weight
1,363,46260.0
2,363,0.9400000000000001
3,363,0.22
4,363,48.01
5,363,1480.0
6,363,7.0
7,363,0.0
8,363,0.15
9,363,0.0
10,363,0.016
11,363,0.033
12,363,0.196
13,363,0.04
14,363,0.01
15,363,0.2
16,363,1.0
17,363,0.0
18,363,0.8
19,363,2.46
20,363,137.0
21,363,30.0
22,363,3.0
23,363,5.0
24,363,1.0
25,363,0.18
26,363,0.03
27,363,40.0
28,363,0.03
29,363,0.3
30,363,10.52
31,363,0.013
32,363,44.46
33,363,1.23
34,363,1.23
35,363,28.0
36,363,36.0
37,363,30.0
38,363,10.0
39,363,6.0
40,363,28.0
41,363,10.0
42,363,28.0
43,363,6.0
44,363,36.0
45,363,21.0
46,363,21.0
47,363,260.0
48,363,49.0
49,363,456.0
50,363,62.0
51,363,21.0
52,363,58.0
53,363,34.0
54,363,0.039
55,363,0.029
56,363,0.039
57,363,0.0
58,363,0.0
59,363,0.108
60,363,0.039
61,363,0.069
62,363,0.0
63,363,2.77
64,363,4.0
65,363,0.002
66,363,
67,363,
68,363,
69,363,
70,363,
