nutrient_id,product_id,weight
1,484,0.089
2,484,2.9
3,484,2.5
4,484,4.0
5,484,900.0
6,484,22.0
7,484,
8,484,0.0
9,484,
10,484,0.04
11,484,0.17
12,484,0.8
13,484,
14,484,
15,484,
16,484,
17,484,
18,484,0.7000000000000001
19,484,0.0
20,484,146.0
21,484,120.0
22,484,14.0
23,484,90.0
24,484,
25,484,0.1
26,484,
27,484,
28,484,
29,484,
30,484,
31,484,0.05
32,484,4.0
33,484,
34,484,
35,484,
36,484,
37,484,
38,484,
39,484,
40,484,
41,484,
42,484,
43,484,
44,484,
45,484,
46,484,
47,484,
48,484,
49,484,
50,484,
51,484,
52,484,
53,484,
54,484,1.5
55,484,
56,484,
57,484,
58,484,
59,484,
60,484,
61,484,
62,484,0.008
63,484,
64,484,
65,484,
66,484,
67,484,
68,484,
69,484,
70,484,
