nutrient_id,product_id,weight
1,551,0.0519
2,551,20.5
3,551,22.0
4,551,0.4
5,551,1500.0
6,551,128.0
7,551,
8,551,0.3
9,551,
10,551,0.06
11,551,0.5
12,551,5.5
13,551,
14,551,
15,551,
16,551,
17,551,
18,551,0.7000000000000001
19,551,0.0
20,551,100.0
21,551,650.0
22,551,35.0
23,551,420.0
24,551,
25,551,0.6
26,551,
27,551,
28,551,
29,551,
30,551,
31,551,1.05
32,551,0.4
33,551,
34,551,
35,551,
36,551,
37,551,
38,551,
39,551,
40,551,
41,551,
42,551,
43,551,
44,551,
45,551,
46,551,
47,551,
48,551,
49,551,
50,551,
51,551,
52,551,
53,551,
54,551,14.0
55,551,
56,551,
57,551,
58,551,
59,551,
60,551,
61,551,
62,551,0.061
63,551,
64,551,
65,551,
66,551,
67,551,
68,551,
69,551,
70,551,
