nutrient_id,product_id,weight
1,150,91590.0
2,150,1.94
3,150,0.16
4,150,3.7
5,150,160.0
6,150,33.0
7,150,0.0
8,150,0.4
9,150,7.0
10,150,0.048
11,150,0.046
12,150,2.0
13,150,0.1
14,150,0.07100000000000001
15,150,3.0
16,150,70.0
17,150,0.0
18,150,63.3
19,150,1.5
20,150,322.0
21,150,59.0
22,150,43.0
23,150,50.0
24,150,37.0
25,150,0.475
26,150,0.246
27,150,47.0
28,150,0.11
29,150,0.7
30,150,1.086
31,150,0.02
32,150,3.704
33,150,0.48
34,150,0.96
35,150,89.0
36,150,78.0
37,150,64.0
38,150,16.0
39,150,11.0
40,150,45.0
41,150,42.0
42,150,56.0
43,150,12.0
44,150,58.0
45,150,120.0
46,150,37.0
47,150,628.0
48,150,100.0
49,150,213.0
50,150,334.0
51,150,80.0
52,150,369.0
53,150,107.0
54,150,0.028
55,150,0.014
56,150,0.047
57,150,0.0
58,150,0.0
59,150,0.07100000000000001
60,150,0.047
61,150,0.024
62,150,0.0
63,150,2.54
64,150,0.31
65,150,0.051
66,150,
67,150,
68,150,
69,150,
70,150,
