nutrient_id,product_id,weight
1,287,0.080519
2,287,0.6990000000000001
3,287,0.101
4,287,8.179
5,287,524.0
6,287,12.0
7,287,0.0
8,287,0.883
9,287,2.0
10,287,0.025
11,287,0.047
12,287,0.882
13,287,0.129
14,287,0.024
15,287,1.8
16,287,2.0
17,287,0.0
18,287,8.74
19,287,1.564
20,287,177.0
21,287,6.0
22,287,8.0
23,287,18.0
24,287,2.0
25,287,0.298
26,287,0.125
27,287,63.0
28,287,0.058
29,287,2.8
30,287,5.393
31,287,0.001
32,287,7.529
33,287,0.718
34,287,1.049
35,287,15.0
36,287,33.0
37,287,34.0
38,287,36.0
39,287,10.0
40,287,22.0
41,287,23.0
42,287,32.0
43,287,6.0
44,287,46.0
45,287,20.0
46,287,20.0
47,287,297.0
48,287,46.0
49,287,106.0
50,287,163.0
51,287,18.0
52,287,32.0
53,287,38.0
54,287,0.009000000000000001
55,287,0.031
56,287,0.001
57,287,0.0
58,287,0.0
59,287,0.041
60,287,0.001
61,287,0.04
62,287,0.0
63,287,4.56
64,287,0.68
65,287,0.003
66,287,
67,287,
68,287,
69,287,
70,287,
