nutrient_id,product_id,weight
1,127,0.088946
2,127,3.503
3,127,1.601
4,127,4.583
5,127,623.0
6,127,14.0
7,127,0.03
8,127,0.039
9,127,1.0
10,127,0.036
11,127,0.173
12,127,0.704
13,127,0.336
14,127,0.045
15,127,3.3
16,127,12.0
17,127,0.4
18,127,1.63
19,127,0.0
20,127,151.0
21,127,115.0
22,127,11.0
23,127,88.0
24,127,97.0
25,127,0.044
26,127,0.381
27,127,9.0
28,127,0.002
29,127,6.0
30,127,0.0
31,127,0.046
32,127,4.583
33,127,0.0
34,127,0.0
35,127,184.0
36,127,339.0
37,127,261.0
38,127,86.0
39,127,24.0
40,127,165.0
41,127,162.0
42,127,145.0
43,127,37.0
44,127,230.0
45,127,114.0
46,127,83.0
47,127,1830.0
48,127,134.0
49,127,254.0
50,127,652.0
51,127,73.0
52,127,363.0
53,127,195.0
54,127,1.029
55,127,0.432
56,127,0.011
57,127,0.0
58,127,0.0
59,127,0.048
60,127,0.011
61,127,0.037
62,127,0.004
63,127,0.05
64,127,0.38
65,127,0.117
66,127,
67,127,
68,127,
69,127,
70,127,
