nutrient_id,product_id,weight
1,45,57.803
2,45,2.457
3,45,0.13
4,45,1.73
5,45,215.0
6,45,92.0
7,45,0.0
8,45,0.395
9,45,116.0
10,45,0.066
11,45,0.116
12,45,1.133
13,45,0.839
14,45,0.182
15,45,0.7
16,45,25.0
17,45,0.0
18,45,61.1
19,45,1.95
20,45,167.0
21,45,38.0
22,45,12.0
23,45,41.0
24,45,51.0
25,45,0.535
26,45,0.302
27,45,36.0
28,45,0.305
29,45,9.8
30,45,0.266
31,45,0.015
32,45,1.441
33,45,0.845
34,45,1.105
35,45,102.0
36,45,125.0
37,45,118.0
38,45,40.0
39,45,41.0
40,45,94.0
41,45,87.0
42,45,94.0
43,45,29.0
44,45,134.0
45,45,149.0
46,45,49.0
47,45,1062.0
48,45,160.0
49,45,292.0
50,45,523.0
51,45,128.0
52,45,157.0
53,45,136.0
54,45,0.024
55,45,0.01
56,45,0.057
57,45,0.0
58,45,0.0
59,45,0.07
60,45,0.057
61,45,0.013
62,45,0.0
63,45,2.92
64,45,0.14
65,45,0.038
66,45,
67,45,
68,45,
69,45,
70,45,
