nutrient_id,product_id,weight
1,26,0.006
2,26,14.0
3,26,4.0
4,26,43.0
5,26,220.0
6,26,933.0
7,26,0.0
8,26,0.0
9,26,0.0
10,26,0.15
11,26,0.32
12,26,11.117
13,26,0.0
14,26,0.0
15,26,0.0
16,26,0.0
17,26,0.0
18,26,61.0
19,26,17.8
20,26,3433.0
21,26,2113.0
22,26,422.0
23,26,490.0
24,26,200.0
25,26,42.0
26,26,5.82
27,26,1300.0
28,26,3.0
29,26,5.0
30,26,8.17
31,26,0.034
32,26,42.57
33,26,5.34
34,26,12.46
35,26,674.0
36,26,1247.0
37,26,708.0
38,26,219.0
39,26,185.0
40,26,842.0
41,26,489.0
42,26,674.0
43,26,253.0
44,26,826.0
45,26,758.0
46,26,320.0
47,26,7195.0
48,26,859.0
49,26,1971.0
50,26,1836.0
51,26,809.0
52,26,674.0
53,26,657.0
54,26,0.736
55,26,0.224
56,26,0.96
57,26,0.0
58,26,0.0
59,26,2.24
60,26,0.96
61,26,1.28
62,26,0.0
63,26,3.04
64,26,3.58
65,26,0.08600000000000001
66,26,
67,26,
68,26,
69,26,
70,26,
