nutrient_id,product_id,weight
1,503,0.0838
2,503,2.3
3,503,3.2
4,503,8.6
5,503,900.0
6,503,22.0
7,503,
8,503,0.0
9,503,
10,503,0.04
11,503,0.16
12,503,0.8
13,503,
14,503,
15,503,
16,503,
17,503,
18,503,0.8
19,503,0.0
20,503,145.0
21,503,120.0
22,503,15.0
23,503,98.0
24,503,
25,503,0.1
26,503,
27,503,
28,503,
29,503,
30,503,
31,503,0.053
32,503,8.6
33,503,
34,503,
35,503,
36,503,
37,503,
38,503,
39,503,
40,503,
41,503,
42,503,
43,503,
44,503,
45,503,
46,503,
47,503,
48,503,
49,503,
50,503,
51,503,
52,503,
53,503,
54,503,2.0
55,503,0.97
56,503,
57,503,
58,503,
59,503,0.15
60,503,
61,503,
62,503,0.009000000000000001
63,503,
64,503,
65,503,
66,503,
67,503,
68,503,
69,503,
70,503,
