nutrient_id,product_id,weight
1,296,0.045055
2,296,26.236
3,296,23.0
4,296,0.0
5,296,1005.0
6,296,241.0
7,296,0.0
8,296,0.342
9,296,0.0
10,296,0.048
11,296,0.372
12,296,5.953
13,296,0.352
14,296,0.073
15,296,2.0
16,296,20.0
17,296,2.0
18,296,0.0
19,296,0.0
20,296,106.0
21,296,797.0
22,296,31.0
23,296,501.0
24,296,792.0
25,296,0.271
26,296,4.926
27,296,49.0
28,296,0.036
29,296,5.0
30,296,0.0
31,296,0.515
32,296,0.0
33,296,0.0
34,296,0.0
35,296,1306.0
36,296,2339.0
37,296,2091.0
38,296,688.0
39,296,220.0
40,296,1271.0
41,296,1174.0
42,296,997.0
43,296,353.0
44,296,1659.0
45,296,900.0
46,296,821.0
47,296,13819.0
48,296,786.0
49,296,1765.0
50,296,5427.0
51,296,485.0
52,296,2568.0
53,296,1385.0
54,296,14.699
55,296,6.603
56,296,0.155
57,296,0.0
58,296,0.0
59,296,0.455
60,296,0.155
61,296,0.3
62,296,0.061
63,296,0.03
64,296,0.0
65,296,1.305
66,296,
67,296,
68,296,
69,296,
70,296,
