nutrient_id,product_id,weight
1,473,0.0872
2,473,4.8
3,473,1.0
4,473,7.8
5,473,
6,473,8.0
7,473,0.1
8,473,
9,473,0.03
10,473,0.12
11,473,0.22
12,473,1.1
13,473,0.56
14,473,0.01
15,473,1.5
16,473,18.0
17,473,0.3
18,473,1.0
19,473,
20,473,228.0
21,473,162.0
22,473,16.0
23,473,143.0
24,473,235.0
25,473,0.08
26,473,0.6
27,473,30.0
28,473,
29,473,34.0
30,473,0.0
31,473,0.063
32,473,7.5
33,473,
34,473,
35,473,
36,473,
37,473,
38,473,
39,473,
40,473,
41,473,
42,473,
43,473,
44,473,
45,473,
46,473,
47,473,
48,473,
49,473,
50,473,
51,473,
52,473,
53,473,
54,473,0.66
55,473,0.24
56,473,0.0
57,473,0.0
58,473,0.0
59,473,
60,473,
61,473,0.03
62,473,
63,473,
64,473,
65,473,
66,473,0.002
67,473,210.0
68,473,
69,473,
70,473,
