nutrient_id,product_id,weight
1,343,0.077801
2,343,8.2
3,343,0.199
4,343,12.1
5,343,200.0
6,343,0.0
7,343,0.0
8,343,0.0
9,343,0.0
10,343,0.07
11,343,0.44
12,343,2.0
13,343,0.9
14,343,0.07
15,343,7.4
16,343,7.0
17,343,0.5
18,343,0.12
19,343,0.0
20,343,390.0
21,343,290.0
22,343,29.0
23,343,240.0
24,343,240.0
25,343,0.12
26,343,0.9
27,343,29.0
28,343,0.012
29,343,18.0
30,343,9.68
31,343,0.12
32,343,12.1
33,343,0.0
34,343,0.0
35,343,469.0
36,343,775.0
37,343,585.0
38,343,190.0
39,343,66.0
40,343,379.0
41,343,379.0
42,343,338.0
43,343,108.0
44,343,511.0
45,343,272.0
46,343,198.0
47,343,4270.0
48,343,272.0
49,343,610.0
50,343,1673.0
51,343,173.0
52,343,775.0
53,343,428.0
54,343,0.12
55,343,0.06
56,343,0.003
57,343,0.0
58,343,0.0
59,343,0.008
60,343,0.003
61,343,0.005
62,343,0.002
63,343,0.07
64,343,1.01
65,343,0.305
66,343,
67,343,
68,343,
69,343,
70,343,
