nutrient_id,product_id,weight
1,659,14.0
2,659,21.0
3,659,2.0
4,659,47.0
5,659,0.0
6,659,0.0
7,659,
8,659,0.6
9,659,
10,659,0.5
11,659,0.18
12,659,6.4
13,659,
14,659,
15,659,
16,659,
17,659,
18,659,0.0
19,659,3.4
20,659,1100.0
21,659,150.0
22,659,103.0
23,659,480.0
24,659,
25,659,5.9
26,659,
27,659,
28,659,
29,659,
30,659,
31,659,0.04
32,659,3.2
33,659,
34,659,
35,659,
36,659,
37,659,
38,659,
39,659,
40,659,
41,659,
42,659,
43,659,
44,659,
45,659,
46,659,
47,659,
48,659,
49,659,
50,659,
51,659,
52,659,
53,659,
54,659,0.2
55,659,
56,659,
57,659,
58,659,
59,659,
60,659,
61,659,
62,659,0.0
63,659,
64,659,
65,659,
66,659,
67,659,
68,659,
69,659,
70,659,
