nutrient_id,product_id,weight
1,450,0.053931
2,450,5.264
3,450,0.104
4,450,24.717
5,450,174.0
6,450,0.0
7,450,0.0
8,450,0.009000000000000001
9,450,0.0
10,450,0.174
11,450,0.07
12,450,2.022
13,450,0.131
14,450,0.331
15,450,1.3
16,450,17.0
17,450,0.0
18,450,12.18
19,450,1.575
20,450,461.0
21,450,33.0
22,450,30.0
23,450,117.0
24,450,26.0
25,450,1.218
26,450,0.502
27,450,130.0
28,450,0.4
29,450,2.3
30,450,2.772
31,450,0.017
32,450,7.393
33,450,0.772
34,450,0.803
35,450,264.0
36,450,414.0
37,450,316.0
38,450,128.0
39,450,76.0
40,450,210.0
41,450,90.0
42,450,210.0
43,450,90.0
44,450,345.0
45,450,752.0
46,450,136.0
47,450,3031.0
48,450,151.0
49,450,572.0
50,450,947.0
51,450,234.0
52,450,113.0
53,450,218.0
54,450,0.021
55,450,0.003
56,450,0.005
57,450,0.0
58,450,0.0
59,450,0.059
60,450,0.005
61,450,0.054
62,450,0.0
63,450,2.81
64,450,2.06
65,450,0.043
66,450,
67,450,
68,450,
69,450,
70,450,
