nutrient_id,product_id,weight
1,289,0.088723
2,289,0.6940000000000001
3,289,0.089
4,289,9.476
5,289,578.0
6,289,13.0
7,289,0.0
8,289,0.973
9,289,2.0
10,289,0.022
11,289,0.041
12,289,0.789
13,289,0.114
14,289,0.021
15,289,1.6
16,289,2.0
17,289,0.0
18,289,5.779
19,289,0.0
20,289,165.0
21,289,6.0
22,289,9.0
23,289,20.0
24,289,3.0
25,289,0.316
26,289,0.138
27,289,69.0
28,289,0.063
29,289,3.0
30,289,6.722
31,289,0.001
32,289,8.834
33,289,0.0
34,289,0.0
35,289,15.0
36,289,33.0
37,289,34.0
38,289,35.0
39,289,10.0
40,289,22.0
41,289,24.0
42,289,32.0
43,289,6.0
44,289,44.0
45,289,20.0
46,289,20.0
47,289,295.0
48,289,44.0
49,289,104.0
50,289,161.0
51,289,18.0
52,289,32.0
53,289,39.0
54,289,0.008
55,289,0.028
56,289,0.001
57,289,0.0
58,289,0.0
59,289,0.035
60,289,0.001
61,289,0.034
62,289,0.0
63,289,4.38
64,289,0.79
65,289,0.003
66,289,
67,289,
68,289,
69,289,
70,289,
