nutrient_id,product_id,weight
1,431,14265.0
2,431,10.131
3,431,1.412
4,431,55.902
5,431,116.0
6,431,6.0
7,431,0.0
8,431,0.462
9,431,1.0
10,431,0.313
11,431,0.163
12,431,3.457
13,431,0.795
14,431,0.465
15,431,17.2
16,431,16.0
17,431,0.1
18,431,0.105
19,431,15.742
20,431,549.0
21,431,142.0
22,431,153.0
23,431,165.0
24,431,381.0
25,431,2.612
26,431,1.245
27,431,199.0
28,431,1.181
29,431,5.7
30,431,5.921
31,431,0.249
32,431,8.681000000000001
33,431,7.572
34,431,8.046
35,431,478.0
36,431,941.0
37,431,467.0
38,431,201.0
39,431,136.0
40,431,489.0
41,431,354.0
42,431,391.0
43,431,121.0
44,431,560.0
45,431,554.0
46,431,227.0
47,431,4919.0
48,431,611.0
49,431,888.0
50,431,1956.0
51,431,379.0
52,431,715.0
53,431,662.0
54,431,0.286
55,431,0.337
56,431,0.055
57,431,0.0
58,431,0.0
59,431,0.637
60,431,0.055
61,431,0.582
62,431,0.0
63,431,2.23
64,431,4.66
65,431,0.628
66,431,
67,431,
68,431,
69,431,
70,431,
