nutrient_id,product_id,weight
1,164,0.0
2,164,0.0
3,164,100.0
4,164,0.0
5,164,0.0
6,164,23.0
7,164,0.0
8,164,25.69
9,164,3.0
10,164,0.0
11,164,0.0
12,164,0.0
13,164,0.0
14,164,0.0
15,164,0.0
16,164,0.0
17,164,0.0
18,164,0.0
19,164,0.0
20,164,1.0
21,164,15.0
22,164,0.0
23,164,0.0
24,164,0.0
25,164,1.3
26,164,0.005
27,164,50.0
28,164,0.0
29,164,0.0
30,164,0.0
31,164,0.001
32,164,0.0
33,164,0.0
34,164,0.0
35,164,0.0
36,164,0.0
37,164,0.0
38,164,0.0
39,164,0.0
40,164,0.0
41,164,0.0
42,164,0.0
43,164,0.0
44,164,0.0
45,164,0.0
46,164,0.0
47,164,0.0
48,164,0.0
49,164,0.0
50,164,0.0
51,164,0.0
52,164,0.0
53,164,0.0
54,164,13.952
55,164,26.387
56,164,0.96
57,164,0.0
58,164,0.0
59,164,56.489
60,164,0.96
61,164,55.529
62,164,0.002
63,164,4.05
64,164,0.0
65,164,0.0
66,164,
67,164,
68,164,
69,164,
70,164,
