nutrient_id,product_id,weight
1,44,0.088029
2,44,4.158
3,44,0.22
4,44,2.781
5,44,363.0
6,44,148.0
7,44,0.0
8,44,0.668
9,44,197.0
10,44,0.09
11,44,0.176
12,44,1.807
13,44,1.348
14,44,0.246
15,44,1.1
16,44,30.0
17,44,0.0
18,44,72.372
19,44,3.3
20,44,254.0
21,44,57.0
22,44,18.0
23,44,62.0
24,44,77.0
25,44,0.8150000000000001
26,44,0.459
27,44,55.0
28,44,0.464
29,44,14.8
30,44,0.427
31,44,0.023
32,44,2.317
33,44,1.43
34,44,1.87
35,44,173.0
36,44,212.0
37,44,199.0
38,44,66.0
39,44,70.0
40,44,159.0
41,44,146.0
42,44,159.0
43,44,49.0
44,44,226.0
45,44,252.0
46,44,83.0
47,44,1794.0
48,44,270.0
49,44,495.0
50,44,886.0
51,44,216.0
52,44,266.0
53,44,231.0
54,44,0.04
55,44,0.016
56,44,0.098
57,44,0.0
58,44,0.0
59,44,0.12
60,44,0.098
61,44,0.022
62,44,0.0
63,44,3.0
64,44,0.23
65,44,0.059
66,44,
67,44,
68,44,
69,44,
70,44,
