nutrient_id,product_id,weight
1,239,0.011022
2,239,11.047
3,239,6.839
4,239,58.972
5,239,438.0
6,239,6.0
7,239,0.0
8,239,2.962
9,239,23.0
10,239,0.413
11,239,0.094
12,239,4.374
13,239,0.773
14,239,0.253
15,239,13.0
16,239,69.0
17,239,0.0
18,239,1.561
19,239,9.765
20,239,438.0
21,239,35.0
22,239,100.0
23,239,271.0
24,239,231.0
25,239,3.307
26,239,2.547
27,239,427.0
28,239,2.974
29,239,2.8
30,239,3.32
31,239,0.101
32,239,10.083
33,239,3.076
34,239,6.753
35,239,453.0
36,239,861.0
37,239,371.0
38,239,171.0
39,239,230.0
40,239,549.0
41,239,364.0
42,239,394.0
43,239,126.0
44,239,568.0
45,239,697.0
46,239,250.0
47,239,5034.0
48,239,580.0
49,239,880.0
50,239,2546.0
51,239,575.0
52,239,887.0
53,239,545.0
54,239,0.902
55,239,3.532
56,239,0.074
57,239,0.001
58,239,0.0
59,239,1.947
60,239,0.075
61,239,1.872
62,239,0.0
63,239,2.16
64,239,4.91
65,239,0.257
66,239,
67,239,
68,239,
69,239,
70,239,
