nutrient_id,product_id,weight
1,68,32667.0
2,68,0.103
3,68,0.195
4,68,65.32300000000001
5,68,501.0
6,68,1.0
7,68,0.0
8,68,0.173
9,68,0.0
10,68,0.002
11,68,0.003
12,68,0.033
13,68,0.0
14,68,0.001
15,68,0.3
16,68,0.0
17,68,0.0
18,68,0.442
19,68,1.065
20,68,31.0
21,68,6.0
22,68,2.0
23,68,4.0
24,68,3.0
25,68,0.367
26,68,0.083
27,68,72.0
28,68,0.102
29,68,1.8
30,68,63.084
31,68,0.001
32,68,65.279
33,68,0.391
34,68,0.674
35,68,4.0
36,68,10.0
37,68,4.0
38,68,2.0
39,68,2.0
40,68,6.0
41,68,8.0
42,68,4.0
43,68,2.0
44,68,5.0
45,68,8.0
46,68,2.0
47,68,57.0
48,68,5.0
49,68,10.0
50,68,15.0
51,68,6.0
52,68,4.0
53,68,5.0
54,68,0.008
55,68,0.022
56,68,0.07
57,68,0.0
58,68,0.0
59,68,0.126
60,68,0.07
61,68,0.056
62,68,0.0
63,68,15.75
64,68,5.44
65,68,0.003
66,68,
67,68,
68,68,
69,68,
70,68,
