nutrient_id,product_id,weight
1,293,0.072
2,293,16.7
3,293,1.2
4,293,1.1
5,293,0.0
6,293,0.0
7,293,0.0
8,293,0.1
9,293,0.0
10,293,1.43
11,293,2.31
12,293,20.017
13,293,3.46
14,293,0.684
15,293,33.0
16,293,293.0
17,293,0.0
18,293,0.0
19,293,6.9
20,293,640.0
21,293,23.0
22,293,30.0
23,293,473.0
24,293,100.0
25,293,3.5
26,293,4.275
27,293,150.0
28,293,0.295
29,293,0.5
30,293,0.022
31,293,0.034
32,293,0.132
33,293,3.45
34,293,3.45
35,293,931.0
36,293,1359.0
37,293,1286.0
38,293,303.0
39,293,146.0
40,293,805.0
41,293,701.0
42,293,858.0
43,293,157.0
44,293,1046.0
45,293,763.0
46,293,418.0
47,293,8773.0
48,293,1229.0
49,293,1919.0
50,293,2072.0
51,293,883.0
52,293,787.0
53,293,1036.0
54,293,0.162
55,293,0.382
56,293,0.003
57,293,0.0
58,293,0.0
59,293,0.603
60,293,0.003
61,293,0.6
62,293,0.0
63,293,3.72
64,293,0.09
65,293,0.08600000000000001
66,293,
67,293,
68,293,
69,293,
70,293,
