nutrient_id,product_id,weight
1,199,0.08566
2,199,1.359
3,199,0.314
4,199,5.027
5,199,2195.0
6,199,3.0
7,199,0.0
8,199,0.646
9,199,9.0
10,199,0.022
11,199,0.047
12,199,0.5650000000000001
13,199,0.282
14,199,0.07100000000000001
15,199,1.9
16,199,28.0
17,199,0.0
18,199,20.902
19,199,4.912
20,199,209.0
21,199,42.0
22,199,31.0
23,199,46.0
24,199,23.0
25,199,1.045
26,199,0.377
27,199,93.0
28,199,0.401
29,199,3.1
30,199,1.011
31,199,0.001
32,199,5.015
33,199,1.024
34,199,3.867
35,199,34.0
36,199,78.0
37,199,44.0
38,199,26.0
39,199,17.0
40,199,51.0
41,199,34.0
42,199,51.0
43,199,17.0
44,199,61.0
45,199,95.0
46,199,44.0
47,199,552.0
48,199,78.0
49,199,252.0
50,199,277.0
51,199,69.0
52,199,61.0
53,199,69.0
54,199,0.011
55,199,0.033
56,199,0.069
57,199,0.0
58,199,0.0
59,199,0.206
60,199,0.069
61,199,0.137
62,199,0.0
63,199,18.73
64,199,0.42
65,199,0.003
66,199,
67,199,
68,199,
69,199,
70,199,
