nutrient_id,product_id,weight
1,143,89289.0
2,143,0.859
3,143,0.419
4,143,5.769
5,143,1047.0
6,143,3.0
7,143,0.0
8,143,0.113
9,143,5.0
10,143,0.029
11,143,0.051
12,143,0.781
13,143,0.283
14,143,0.057
15,143,3.8
16,143,41.0
17,143,0.0
18,143,47.743
19,143,2.094
20,143,172.0
21,143,20.0
22,143,14.0
23,143,27.0
24,143,10.0
25,143,0.672
26,143,0.103
27,143,48.0
28,143,0.419
29,143,2.9
30,143,1.057
31,143,0.001
32,143,5.706
33,143,0.607
34,143,1.099
35,143,22.0
36,143,51.0
37,143,40.0
38,143,1.0
39,143,8.0
40,143,29.0
41,143,34.0
42,143,30.0
43,143,18.0
44,143,29.0
45,143,44.0
46,143,19.0
47,143,325.0
48,143,51.0
49,143,224.0
50,143,148.0
51,143,40.0
52,143,31.0
53,143,39.0
54,143,0.032
55,143,0.063
56,143,0.106
57,143,0.0
58,143,0.0
59,143,0.242
60,143,0.106
61,143,0.136
62,143,0.0
63,143,7.56
64,143,0.48
65,143,0.003
66,143,
67,143,
68,143,
69,143,
70,143,
