nutrient_id,product_id,weight
1,111,86459.0
2,111,3.88
3,111,3.751
4,111,4.37
5,111,800.0
6,111,32.0
7,111,0.06
8,111,0.08700000000000001
9,111,0.0
10,111,0.037
11,111,0.18
12,111,0.773
13,111,0.35
14,111,0.046
15,111,4.0
16,111,10.0
17,111,0.4
18,111,1.0
19,111,0.0
20,111,157.0
21,111,120.0
22,111,12.0
23,111,92.0
24,111,102.0
25,111,0.046
26,111,0.45
27,111,10.0
28,111,0.002
29,111,3.5
30,111,0.0
31,111,0.048
32,111,4.37
33,111,0.0
34,111,0.0
35,111,217.0
36,111,371.0
37,111,280.0
38,111,90.0
39,111,27.0
40,111,190.0
41,111,181.0
42,111,154.0
43,111,41.0
44,111,271.0
45,111,127.0
46,111,90.0
47,111,2039.0
48,111,154.0
49,111,280.0
50,111,688.0
51,111,85.0
52,111,416.0
53,111,217.0
54,111,2.248
55,111,1.15
56,111,0.06
57,111,0.0
58,111,0.0
59,111,0.149
60,111,0.06
61,111,0.089
62,111,0.01
63,111,0.07
64,111,0.36
65,111,0.122
66,111,
67,111,
68,111,
69,111,
70,111,
