nutrient_id,product_id,weight
1,22,62381.0
2,22,0.72
3,22,0.144
4,22,5.94
5,22,885.0
6,22,6.0
7,22,0.0
8,22,0.23
9,22,0.0
10,22,0.057
11,22,0.03
12,22,0.333
13,22,0.173
14,22,0.075
15,22,1.4
16,22,16.0
17,22,0.0
18,22,32.746
19,22,1.584
20,22,118.0
21,22,29.0
22,22,8.0
23,22,14.0
24,22,3.0
25,22,0.134
26,22,0.045
27,22,37.0
28,22,0.025
29,22,0.6
30,22,2.447
31,22,0.001
32,22,5.94
33,22,0.432
34,22,0.72
35,22,19.0
36,22,31.0
37,22,37.0
38,22,8.0
39,22,3.0
40,22,19.0
41,22,12.0
42,22,19.0
43,22,7.0
44,22,32.0
45,22,70.0
46,22,12.0
47,22,269.0
48,22,28.0
49,22,116.0
50,22,64.0
51,22,23.0
52,22,180.0
53,22,41.0
54,22,0.02
55,22,0.04
56,22,0.018
57,22,0.0
58,22,0.0
59,22,0.055
60,22,0.018
61,22,0.037
62,22,0.0
63,22,2.75
64,22,0.5
65,22,0.003
66,22,
67,22,
68,22,
69,22,
70,22,
