nutrient_id,product_id,weight
1,217,0.091469
2,217,3.3
3,217,1.501
4,217,2.8
5,217,200.0
6,217,14.0
7,217,0.5
8,217,0.1
9,217,0.0
10,217,0.04
11,217,0.19
12,217,1.517
13,217,0.35
14,217,0.05
15,217,0.0
16,217,4.0
17,217,0.4
18,217,1.1
19,217,0.0
20,217,120.0
21,217,120.0
22,217,11.0
23,217,90.0
24,217,101.0
25,217,0.1
26,217,0.4
27,217,10.0
28,217,0.003
29,217,11.7
30,217,0.0
31,217,0.047
32,217,2.8
33,217,0.0
34,217,0.0
35,217,189.0
36,217,312.0
37,217,235.0
38,217,76.0
39,217,26.0
40,217,153.0
41,217,153.0
42,217,136.0
43,217,43.0
44,217,206.0
45,217,110.0
46,217,79.0
47,217,1718.0
48,217,110.0
49,217,245.0
50,217,673.0
51,217,69.0
52,217,312.0
53,217,173.0
54,217,0.91
55,217,0.453
56,217,0.02
57,217,0.0
58,217,0.0
59,217,0.055
60,217,0.02
61,217,0.035
62,217,0.006
63,217,0.06
64,217,0.23
65,217,0.12
66,217,
67,217,
68,217,
69,217,
70,217,
