nutrient_id,product_id,weight
1,532,0.0682
2,532,2.4
3,532,25.0
4,532,3.2
5,532,700.0
6,532,183.0
7,532,
8,532,0.6
9,532,
10,532,0.02
11,532,0.11
12,532,0.6
13,532,
14,532,
15,532,
16,532,
17,532,
18,532,0.3
19,532,0.0
20,532,100.0
21,532,84.0
22,532,8.0
23,532,60.0
24,532,
25,532,0.3
26,532,
27,532,
28,532,
29,532,
30,532,
31,532,0.035
32,532,3.2
33,532,
34,532,
35,532,
36,532,
37,532,
38,532,
39,532,
40,532,
41,532,
42,532,
43,532,
44,532,
45,532,
46,532,
47,532,
48,532,
49,532,
50,532,
51,532,
52,532,
53,532,
54,532,14.9
55,532,
56,532,
57,532,
58,532,
59,532,
60,532,
61,532,
62,532,0.108
63,532,
64,532,
65,532,
66,532,
67,532,
68,532,
69,532,
70,532,
