nutrient_id,product_id,weight
1,563,0.0845
2,563,0.7000000000000001
3,563,0.1
4,563,13.2
5,563,1000.0
6,563,8.0
7,563,
8,563,0.2
9,563,
10,563,0.04
11,563,0.02
12,563,0.3
13,563,
14,563,
15,563,
16,563,
17,563,
18,563,40.0
19,563,0.3
20,563,179.0
21,563,18.0
22,563,11.0
23,563,13.0
24,563,
25,563,0.3
26,563,
27,563,
28,563,
29,563,
30,563,
31,563,0.01
32,563,13.0
33,563,
34,563,
35,563,
36,563,
37,563,
38,563,
39,563,
40,563,
41,563,
42,563,
43,563,
44,563,
45,563,
46,563,
47,563,
48,563,
49,563,
50,563,
51,563,
52,563,
53,563,
54,563,0.0
55,563,
56,563,
57,563,
58,563,
59,563,
60,563,
61,563,
62,563,
63,563,
64,563,
65,563,
66,563,
67,563,
68,563,
69,563,
70,563,
