micro_id,product_id,weight
1,561,
2,561,
3,561,
4,561,
5,561,
6,561,40.0
7,561,
8,561,800.0
9,561,
10,561,
11,561,
12,561,150.0
13,561,1300.0
14,561,88400.0
15,561,
16,561,
17,561,
18,561,
19,561,
20,561,100.0
21,561,
22,561,
23,561,146.0
24,561,120.0
25,561,
26,561,
27,561,
28,561,
29,561,
30,561,
31,561,14.0
32,561,
33,561,
34,561,
35,561,882.0
36,561,50.0
37,561,
38,561,
39,561,
40,561,
41,561,
42,561,100.0
43,561,
44,561,0.0
45,561,
46,561,74.0
47,561,
48,561,
49,561,
50,561,
51,561,
52,561,
53,561,
54,561,
55,561,
56,561,
57,561,
58,561,90.0
59,561,
60,561,
61,561,9.0
62,561,
63,561,
64,561,
65,561,0.0
66,561,22.0
