micro_id,product_id,weight
1,160,
2,160,50.0
3,160,90.0
4,160,105.0
5,160,38.0
6,160,49.0
7,160,0.0
8,160,485.0
9,160,250.0
10,160,1.6
11,160,27.0
12,160,34.0
13,160,44572.0
14,160,71260.0
15,160,624.0
16,160,22.0
17,160,31.0
18,160,261.0
19,160,0.0
20,160,343.0
21,160,35.0
22,160,2.2
23,160,188.0
24,160,29.0
25,160,0.0
26,160,
27,160,50.0
28,160,57.0
29,160,
30,160,
31,160,12.0
32,160,125.0
33,160,31.0
34,160,11.0
35,160,5.0
36,160,9.0
37,160,418.0
38,160,1326.0
39,160,35.0
40,160,35.0
41,160,43.0
42,160,156.0
43,160,117.0
44,160,1950.0
45,160,23.0
46,160,78.0
47,160,235.0
48,160,402.0
49,160,
50,160,69.0
51,160,2.79
52,160,150.0
53,160,22.0
54,160,34.0
55,160,9.0
56,160,26.0
57,160,19.0
58,160,23.0
59,160,0.23
60,160,78.0
61,160,0.0
62,160,146.0
63,160,24.0
64,160,0.0
65,160,1326.0
66,160,2.0
