micro_id,product_id,weight
1,145,
2,145,107.0
3,145,107.0
4,145,240.0
5,145,201.0
6,145,40.0
7,145,0.5
8,145,790.0
9,145,360.0
10,145,3.5
11,145,7.0
12,145,170.0
13,145,1000.0
14,145,87669.0
15,145,0.0
16,145,78.0
17,145,68.0
18,145,659.0
19,145,0.0
20,145,90.0
21,145,185.0
22,145,7.5
23,145,160.0
24,145,120.0
25,145,0.08
26,145,
27,145,305.0
28,145,230.0
29,145,
30,145,
31,145,14.0
32,145,5.0
33,145,12.0
34,145,74.0
35,145,1055.0
36,145,46.0
37,145,1681.0
38,145,0.0
39,145,46.0
40,145,46.0
41,145,83.0
42,145,700.0
43,145,50.0
44,145,0.0
45,145,117.0
46,145,129.0
47,145,305.0
48,145,0.0
49,145,
50,145,169.0
51,145,0.06
52,145,150.0
53,145,150.0
54,145,133.0
55,145,42.0
56,145,150.0
57,145,4.0
58,145,90.0
59,145,0.3
60,145,100.0
61,145,13.0
62,145,360.0
63,145,26.0
64,145,0.0
65,145,110.0
66,145,43.0
