micro_id,product_id,weight
1,588,
2,588,
3,588,
4,588,
5,588,
6,588,50.0
7,588,
8,588,1300.0
9,588,
10,588,
11,588,
12,588,270.0
13,588,500.0
14,588,58000.0
15,588,
16,588,
17,588,
18,588,
19,588,
20,588,100.0
21,588,
22,588,
23,588,141.0
24,588,126.0
25,588,
26,588,
27,588,
28,588,
29,588,
30,588,
31,588,22.0
32,588,
33,588,
34,588,
35,588,
36,588,62.0
37,588,
38,588,
39,588,
40,588,
41,588,
42,588,1000.0
43,588,
44,588,0.0
45,588,
46,588,
47,588,
48,588,
49,588,
50,588,
51,588,
52,588,
53,588,
54,588,
55,588,
56,588,
57,588,
58,588,100.0
59,588,
60,588,
61,588,22.0
62,588,
63,588,
64,588,
65,588,200.0
66,588,43.0
