micro_id,product_id,weight
1,195,
2,195,190.0
3,195,150.0
4,195,324.0
5,195,162.0
6,195,92.0
7,195,0.0
8,195,1403.0
9,195,250.0
10,195,7.0
11,195,141.0
12,195,202.0
13,195,50581.0
14,195,92041.0
15,195,1360.0
16,195,61.0
17,195,173.0
18,195,426.0
19,195,0.0
20,195,3417.0
21,195,138.0
22,195,11.6
23,195,554.0
24,195,117.0
25,195,0.0
26,195,
27,195,219.0
28,195,185.0
29,195,
30,195,
31,195,62.0
32,195,599.0
33,195,91.0
34,195,50.0
35,195,17.0
36,195,69.0
37,195,1402.0
38,195,1220.0
39,195,149.0
40,195,149.0
41,195,31.0
42,195,750.0
43,195,221.0
44,195,1800.0
45,195,89.0
46,195,180.0
47,195,155.0
48,195,201.0
49,195,
50,195,144.0
51,195,5.0
52,195,150.0
53,195,92.0
54,195,127.0
55,195,47.0
56,195,127.0
57,195,381.0
58,195,46.0
59,195,0.05
60,195,54.0
61,195,0.0
62,195,743.0
63,195,44.0
64,195,0.0
65,195,1347.0
66,195,795.0
