micro_id,product_id,weight
1,369,
2,369,0.0
3,369,0.0
4,369,0.0
5,369,0.0
6,369,0.0
7,369,0.0
8,369,0.0
9,369,0.0
10,369,0.0
11,369,0.0
12,369,0.0
13,369,0.0
14,369,0.0
15,369,0.0
16,369,0.0
17,369,0.0
18,369,0.0
19,369,0.0
20,369,116.0
21,369,0.0
22,369,0.0
23,369,1.0
24,369,0.0
25,369,0.0
26,369,
27,369,0.0
28,369,0.0
29,369,
30,369,
31,369,0.0
32,369,1.0
33,369,2.0
34,369,0.0
35,369,48923.0
36,369,2.0
37,369,0.0
38,369,0.0
39,369,8584.0
40,369,8584.0
41,369,14965.0
42,369,0.0
43,369,0.0
44,369,0.0
45,369,2.0
46,369,23548.0
47,369,0.0
48,369,0.0
49,369,
50,369,0.0
51,369,2.57
52,369,12.0
53,369,0.0
54,369,0.0
55,369,0.0
56,369,0.0
57,369,113.0
58,369,2.0
59,369,0.0
60,369,1.0
61,369,2.0
62,369,40.0
63,369,0.0
64,369,0.0
65,369,18880.0
66,369,550.0
