micro_id,product_id,weight
1,631,
2,631,
3,631,
4,631,
5,631,
6,631,70.0
7,631,
8,631,13900.0
9,631,
10,631,
11,631,
12,631,190.0
13,631,0.0
14,631,65300.0
15,631,
16,631,
17,631,
18,631,
19,631,
20,631,1800.0
21,631,
22,631,
23,631,257.0
24,631,18.0
25,631,
26,631,
27,631,
28,631,
29,631,
30,631,
31,631,25.0
32,631,
33,631,
34,631,
35,631,
36,631,100.0
37,631,
38,631,
39,631,
40,631,
41,631,
42,631,0.0
43,631,
44,631,0.0
45,631,
46,631,
47,631,
48,631,
49,631,
50,631,
51,631,
52,631,
53,631,
54,631,
55,631,
56,631,
57,631,
58,631,227.0
59,631,
60,631,
61,631,130.0
62,631,
63,631,
64,631,
65,631,300.0
66,631,10.0
