micro_id,product_id,weight
1,463,
2,463,344.0
3,463,506.0
4,463,788.0
5,463,843.0
6,463,43.0
7,463,0.9
8,463,2800.0
9,463,740.0
10,463,7.0
11,463,16.0
12,463,300.0
13,463,700.0
14,463,81401.0
15,463,0.0
16,463,384.0
17,463,203.0
18,463,2657.0
19,463,0.0
20,463,400.0
21,463,797.0
22,463,4.0
23,463,95.0
24,463,92.0
25,463,0.01
26,463,
27,463,1303.0
28,463,1059.0
29,463,
30,463,
31,463,12.0
32,463,70.0
33,463,15.0
34,463,394.0
35,463,75.0
36,463,40.0
37,463,7459.0
38,463,0.0
39,463,3.0
40,463,3.0
41,463,6.0
42,463,800.0
43,463,100.0
44,463,0.0
45,463,102.0
46,463,9.0
47,463,1386.0
48,463,0.0
49,463,
50,463,661.0
51,463,0.06
52,463,0.0
53,463,656.0
54,463,590.0
55,463,159.0
56,463,656.0
57,463,1.0
58,463,160.0
59,463,0.27
60,463,110.0
61,463,1.0
62,463,570.0
63,463,112.0
64,463,0.0
65,463,10.0
66,463,2.0
