micro_id,product_id,weight
1,74,
2,74,27.0
3,74,33.0
4,74,87.0
5,74,21.0
6,74,6.0
7,74,0.0
8,74,131.0
9,74,44.0
10,74,0.2
11,74,0.0
12,74,5.0
13,74,6521.0
14,74,31561.0
15,74,140.0
16,74,15.0
17,74,24.0
18,74,96.0
19,74,0.0
20,74,658.0
21,74,12.0
22,74,0.4
23,74,108.0
24,74,17.0
25,74,0.0
26,74,
27,74,27.0
28,74,15.0
29,74,
30,74,
31,74,6.0
32,74,126.0
33,74,46.0
34,74,9.0
35,74,10.0
36,74,1.0
37,74,192.0
38,74,2358.0
39,74,16.0
40,74,16.0
41,74,28.0
42,74,969.0
43,74,9.0
44,74,1289.0
45,74,3.0
46,74,44.0
47,74,21.0
48,74,63225.0
49,74,
50,74,24.0
51,74,4.4
52,74,25.0
53,74,12.0
54,74,18.0
55,74,6.0
56,74,18.0
57,74,6.0
58,74,15.0
59,74,5.44
60,74,7.0
61,74,0.0
62,74,108.0
63,74,6.0
64,74,0.0
65,74,336.0
66,74,3.0
