micro_id,product_id,weight
1,524,
2,524,18.0
3,524,9.0
4,524,120.0
5,524,14.0
6,524,9.0
7,524,0.0
8,524,299.0
9,524,83.0
10,524,4.0
11,524,3.0
12,524,7.0
13,524,7446.0
14,524,85293.0
15,524,0.0
16,524,8.0
17,524,10.0
18,524,30.0
19,524,2.0
20,524,244.0
21,524,12.0
22,524,1.0
23,524,105.0
24,524,6.0
25,524,0.0
26,524,
27,524,19.0
28,524,18.0
29,524,
30,524,
31,524,5.0
32,524,44.0
33,524,54.0
34,524,4.0
35,524,2.0
36,524,1.0
37,524,113.0
38,524,0.0
39,524,4.0
40,524,6.0
41,524,15.0
42,524,476.0
43,524,36.0
44,524,0.0
45,524,3.0
46,524,21.0
47,524,12.0
48,524,3026.0
49,524,
50,524,14.0
51,524,1.24
52,524,200.0
53,524,6.0
54,524,9.0
55,524,3.0
56,524,10.0
57,524,6.0
58,524,11.0
59,524,1.11
60,524,2.0
61,524,0.0
62,524,44.0
63,524,1.0
64,524,0.0
65,524,507.0
66,524,5.0
