micro_id,product_id,weight
1,296,
2,296,18.0
3,296,32.0
4,296,32.0
5,296,15.0
6,296,11.0
7,296,0.0
8,296,148.0
9,296,110.0
10,296,0.5
11,296,4.0
12,296,15.0
13,296,2629.0
14,296,96688.0
15,296,98.0
16,296,5.0
17,296,19.0
18,296,156.0
19,296,0.0
20,296,125.0
21,296,13.0
22,296,1.9
23,296,91.0
24,296,13.0
25,296,0.0
26,296,
27,296,17.0
28,296,18.0
29,296,
30,296,
31,296,5.0
32,296,50.0
33,296,22.0
34,296,4.0
35,296,3.0
36,296,199.0
37,296,141.0
38,296,256.0
39,296,28.0
40,296,28.0
41,296,30.0
42,296,171.0
43,296,21.0
44,296,591.0
45,296,506.0
46,296,58.0
47,296,12.0
48,296,34.0
49,296,
50,296,15.0
51,296,1.32
52,296,150.0
53,296,10.0
54,296,11.0
55,296,3.0
56,296,10.0
57,296,9.0
58,296,10.0
59,296,0.09
60,296,344.0
61,296,0.0
62,296,68.0
63,296,3.0
64,296,0.0
65,296,37.0
66,296,35.0
