micro_id,product_id,weight
1,372,
2,372,372.0
3,372,298.0
4,372,540.0
5,372,353.0
6,372,180.0
7,372,0.0
8,372,1683.0
9,372,600.0
10,372,2.5
11,372,15.0
12,372,92.0
13,372,0.0
14,372,13800.0
15,372,2600.0
16,372,149.0
17,372,372.0
18,372,1786.0
19,372,0.0
20,372,2050.0
21,372,270.0
22,372,2.1
23,372,170.0
24,372,22.0
25,372,0.0
26,372,
27,372,465.0
28,372,242.0
29,372,
30,372,
31,372,26.0
32,372,2010.0
33,372,210.0
34,372,93.0
35,372,112.0
36,372,1.0
37,372,2837.0
38,372,3900.0
39,372,64.0
40,372,64.0
41,372,421.0
42,372,0.0
43,372,110.0
44,372,6500.0
45,372,3.0
46,372,485.0
47,372,726.0
48,372,978.0
49,372,
50,372,307.0
51,372,3.34
52,372,40.0
53,372,195.0
54,372,270.0
55,372,65.0
56,372,316.0
57,372,0.0
58,372,128.0
59,372,5.92
60,372,32.0
61,372,0.0
62,372,1457.0
63,372,121.0
64,372,0.0
65,372,340.0
66,372,0.0
