micro_id,product_id,weight
1,19,
2,19,21.0
3,19,23.0
4,19,68.0
5,19,21.0
6,19,70.0
7,19,0.0
8,19,300.0
9,19,30.0
10,19,0.2
11,19,7.0
12,19,20.0
13,19,7000.0
14,19,82228.0
15,19,137.0
16,19,12.0
17,19,21.0
18,19,52.0
19,19,0.0
20,19,191.0
21,19,16.0
22,19,0.3
23,19,123.0
24,19,16.0
25,19,0.0
26,19,
27,19,23.0
28,19,30.0
29,19,
30,19,
31,19,18.0
32,19,383.0
33,19,120.0
34,19,15.0
35,19,35.0
36,19,1.0
37,19,193.0
38,19,763.0
39,19,45.0
40,19,45.0
41,19,56.0
42,19,662.0
43,19,70.0
44,19,900.0
45,19,3.0
46,19,101.0
47,19,16.0
48,19,4800.0
49,19,
50,19,30.0
51,19,4.59
52,19,125.0
53,19,15.0
54,19,15.0
55,19,6.0
56,19,15.0
57,19,0.0
58,19,6.0
59,19,1.27
60,19,4.0
61,19,0.0
62,19,120.0
63,19,2.0
64,19,0.0
65,19,91.0
66,19,3.0
