micro_id,product_id,weight
1,249,
2,249,470.0
3,249,700.0
4,249,550.0
5,249,653.0
6,249,510.0
7,249,0.0
8,249,4500.0
9,249,1200.0
10,249,6.0
11,249,50.0
12,249,26.0
13,249,0.0
14,249,11000.0
15,249,1090.0
16,249,360.0
17,249,580.0
18,249,5170.0
19,249,0.0
20,249,9680.0
21,249,555.0
22,249,0.8
23,249,407.0
24,249,8.0
25,249,0.0
26,249,
27,249,1023.0
28,249,353.0
29,249,
30,249,
31,249,109.0
32,249,3261.0
33,249,460.0
34,249,230.0
35,249,533.0
36,249,2.0
37,249,6328.0
38,249,7290.0
39,249,0.0
40,249,0.0
41,249,1388.0
42,249,0.0
43,249,175.0
44,249,8260.0
45,249,4.0
46,249,1388.0
47,249,1740.0
48,249,540.0
49,249,
50,249,740.0
51,249,3.06
52,249,20.0
53,249,540.0
54,249,505.0
55,249,180.0
56,249,760.0
57,249,0.0
58,249,286.0
59,249,5.31
60,249,8.0
61,249,0.0
62,249,3363.0
63,249,470.0
64,249,0.0
65,249,1400.0
66,249,0.0
