micro_id,product_id,weight
1,91,
2,91,430.0
3,91,600.0
4,91,780.0
5,91,450.0
6,91,280.0
7,91,0.0
8,91,4633.0
9,91,1450.0
10,91,4.0
11,91,29.0
12,91,75.0
13,91,0.0
14,91,12615.0
15,91,1390.0
16,91,170.0
17,91,550.0
18,91,1230.0
19,91,0.0
20,91,2000.0
21,91,290.0
22,91,0.5
23,91,218.0
24,91,12.0
25,91,0.0
26,91,
27,91,450.0
28,91,390.0
29,91,
30,91,
31,91,48.0
32,91,1500.0
33,91,700.0
34,91,130.0
35,91,468.0
36,91,1.0
37,91,3490.0
38,91,1830.0
39,91,71.0
40,91,71.0
41,91,431.0
42,91,0.0
43,91,400.0
44,91,3220.0
45,91,3.0
46,91,502.0
47,91,330.0
48,91,290.0
49,91,
50,91,430.0
51,91,1.86
52,91,40.0
53,91,160.0
54,91,300.0
55,91,110.0
56,91,290.0
57,91,7.0
58,91,150.0
59,91,6.05
60,91,10.0
61,91,0.0
62,91,2500.0
63,91,150.0
64,91,0.0
65,91,100.0
66,91,2.0
