micro_id,product_id,weight
1,95,
2,95,1369.0
3,95,1570.0
4,95,2283.0
5,95,1240.0
6,95,47.0
7,95,0.5
8,95,14967.0
9,95,590.0
10,95,10.0
11,95,7.0
12,95,81.0
13,95,0.0
14,95,73700.0
15,95,0.0
16,95,840.0
17,95,1243.0
18,95,3805.0
19,95,37.0
20,95,1000.0
21,95,1220.0
22,95,1.5
23,95,333.0
24,95,13.0
25,95,0.01
26,95,
27,95,1850.0
28,95,2110.0
29,95,
30,95,
31,95,20.0
32,95,30.0
33,95,130.0
34,95,630.0
35,95,251.0
36,95,46.0
37,95,12150.0
38,95,0.0
39,95,9.0
40,95,77.0
41,95,236.0
42,95,0.0
43,95,460.0
44,95,0.0
45,95,117.0
46,95,313.0
47,95,1142.0
48,95,0.0
49,95,
50,95,1015.0
51,95,0.85
52,95,150.0
53,95,360.0
54,95,970.0
55,95,220.0
56,95,880.0
57,95,0.0
58,95,200.0
59,95,0.0
60,95,100.0
61,95,44.0
62,95,1800.0
63,95,260.0
64,95,14.0
65,95,900.0
66,95,1.0
