micro_id,product_id,weight
1,638,
2,638,
3,638,
4,638,
5,638,
6,638,110.0
7,638,
8,638,2100.0
9,638,
10,638,
11,638,
12,638,30.0
13,638,0.0
14,638,34000.0
15,638,
16,638,
17,638,
18,638,
19,638,
20,638,1200.0
21,638,
22,638,
23,638,92.0
24,638,19.0
25,638,
26,638,
27,638,
28,638,
29,638,
30,638,
31,638,13.0
32,638,
33,638,
34,638,
35,638,
36,638,427.0
37,638,
38,638,
39,638,
40,638,
41,638,
42,638,200.0
43,638,
44,638,2600.0
45,638,
46,638,
47,638,
48,638,
49,638,
50,638,
51,638,
52,638,
53,638,
54,638,
55,638,
56,638,
57,638,
58,638,65.0
59,638,
60,638,
61,638,0.0
62,638,
63,638,
64,638,
65,638,1700.0
66,638,0.0
