micro_id,product_id,weight
1,244,
2,244,540.0
3,244,680.0
4,244,1260.0
5,244,1100.0
6,244,0.0
7,244,1.3
8,244,4060.0
9,244,0.0
10,244,0.0
11,244,9.0
12,244,330.0
13,244,0.0
14,244,58200.0
15,244,0.0
16,244,530.0
17,244,340.0
18,244,3950.0
19,244,2.0
20,244,140.0
21,244,860.0
22,244,150.0
23,244,40.0
24,244,378.0
25,244,0.0
26,244,
27,244,1670.0
28,244,1440.0
29,244,
30,244,
31,244,13.0
32,244,0.0
33,244,0.0
34,244,500.0
35,244,4794.0
36,244,187.0
37,244,9650.0
38,244,0.0
39,244,111.0
40,244,149.0
41,244,380.0
42,244,230.0
43,244,30.0
44,244,0.0
45,244,437.0
46,244,529.0
47,244,1870.0
48,244,0.0
49,244,
50,244,970.0
51,244,0.04
52,244,150.0
53,244,970.0
54,244,650.0
55,244,240.0
56,244,930.0
57,244,0.0
58,244,282.0
59,244,0.15
60,244,265.0
61,244,65.0
62,244,2710.0
63,244,80.0
64,244,17.0
65,244,456.0
66,244,226.0
