micro_id,product_id,weight
1,484,
2,484,1399.0
3,484,1269.0
4,484,1978.0
5,484,1148.0
6,484,100.0
7,484,2.0
8,484,8483.0
9,484,1000.0
10,484,5.0
11,484,10.0
12,484,130.0
13,484,0.0
14,484,73650.0
15,484,0.0
16,484,699.0
17,484,1295.0
18,484,3454.0
19,484,0.0
20,484,2300.0
21,484,1053.0
22,484,0.1
23,484,338.0
24,484,3.0
25,484,0.0
26,484,
27,484,1710.0
28,484,1770.0
29,484,
30,484,
31,484,22.0
32,484,20.0
33,484,76.0
34,484,527.0
35,484,1738.0
36,484,40.0
37,484,11173.0
38,484,0.0
39,484,37.0
40,484,44.0
41,484,140.0
42,484,0.0
43,484,500.0
44,484,0.0
45,484,91.0
46,484,184.0
47,484,1010.0
48,484,0.0
49,484,
50,484,889.0
51,484,0.1
52,484,125.0
53,484,699.0
54,484,959.0
55,484,233.0
56,484,864.0
57,484,0.0
58,484,164.0
59,484,0.0
60,484,55.0
61,484,51.0
62,484,4410.0
63,484,242.0
64,484,7.0
65,484,480.0
66,484,20.0
