micro_id,product_id,weight
1,468,
2,468,20.0
3,468,14.0
4,468,101.0
5,468,19.0
6,468,56.0
7,468,0.0
8,468,787.0
9,468,200.0
10,468,2.0
11,468,13.0
12,468,26.0
13,468,14800.0
14,468,95077.0
15,468,22.0
16,468,11.0
17,468,14.0
18,468,270.0
19,468,0.0
20,468,560.0
21,468,19.0
22,468,0.7
23,468,238.0
24,468,15.0
25,468,0.0
26,468,
27,468,25.0
28,468,23.0
29,468,
30,468,
31,468,10.0
32,468,8.0
33,468,120.0
34,468,5.0
35,468,6.0
36,468,5.0
37,468,169.0
38,468,74.0
39,468,2.0
40,468,2.0
41,468,20.0
42,468,396.0
43,468,110.0
44,468,132.0
45,468,13.0
46,468,22.0
47,468,14.0
48,468,0.0
49,468,
50,468,22.0
51,468,2.75
52,468,200.0
53,468,10.0
54,468,19.0
55,468,4.0
56,468,19.0
57,468,4.0
58,468,16.0
59,468,0.25
60,468,206.0
61,468,0.0
62,468,86.0
63,468,1.0
64,468,0.0
65,468,811.0
66,468,90.0
