micro_id,product_id,weight
1,416,
2,416,92.0
3,416,93.0
4,416,208.0
5,416,175.0
6,416,40.0
7,416,0.4
8,416,700.0
9,416,380.0
10,416,3.7
11,416,11.0
12,416,170.0
13,416,1000.0
14,416,73019.0
15,416,0.0
16,416,67.0
17,416,59.0
18,416,571.0
19,416,0.0
20,416,130.0
21,416,161.0
22,416,11.0
23,416,130.0
24,416,100.0
25,416,0.4
26,416,
27,416,264.0
28,416,200.0
29,416,
30,416,
31,416,11.0
32,416,4.0
33,416,23.0
34,416,64.0
35,416,6029.0
36,416,40.0
37,416,1458.0
38,416,0.0
39,416,265.0
40,416,265.0
41,416,473.0
42,416,0.0
43,416,40.0
44,416,0.0
45,416,102.0
46,416,738.0
47,416,264.0
48,416,0.0
49,416,
50,416,147.0
51,416,0.06
52,416,5.0
53,416,130.0
54,416,116.0
55,416,36.0
56,416,130.0
57,416,0.0
58,416,80.0
59,416,0.3
60,416,70.0
61,416,65.0
62,416,340.0
63,416,22.0
64,416,0.0
65,416,460.0
66,416,240.0
