micro_id,product_id,weight
1,349,
2,349,177.0
3,349,195.0
4,349,334.0
5,349,255.0
6,349,94.0
7,349,0.4
8,349,1313.0
9,349,404.0
10,349,4.8
11,349,14.0
12,349,150.0
13,349,1034.0
14,349,71748.0
15,349,461.0
16,349,103.0
17,349,143.0
18,349,936.0
19,349,0.0
20,349,551.0
21,349,224.0
22,349,6.4
23,349,186.0
24,349,101.0
25,349,0.06
26,349,
27,349,387.0
28,349,249.0
29,349,
30,349,
31,349,25.0
32,349,451.0
33,349,74.0
34,349,88.0
35,349,1374.0
36,349,55.0
37,349,2170.0
38,349,1013.0
39,349,48.0
40,349,48.0
41,349,347.0
42,349,706.0
43,349,78.0
44,349,1465.0
45,349,140.0
46,349,395.0
47,349,391.0
48,349,5488.0
49,349,
50,349,224.0
51,349,0.22
52,349,150.0
53,349,180.0
54,349,171.0
55,349,54.0
56,349,208.0
57,349,7.0
58,349,121.0
59,349,1.42
60,349,115.0
61,349,10.0
62,349,671.0
63,349,56.0
64,349,0.0
65,349,532.0
66,349,36.0
