micro_id,product_id,weight
1,616,
2,616,
3,616,
4,616,
5,616,
6,616,50.0
7,616,
8,616,5600.0
9,616,
10,616,
11,616,
12,616,420.0
13,616,400.0
14,616,52000.0
15,616,
16,616,
17,616,
18,616,
19,616,
20,616,300.0
21,616,
22,616,
23,616,75.0
24,616,510.0
25,616,
26,616,
27,616,
28,616,
29,616,
30,616,
31,616,15.0
32,616,
33,616,
34,616,
35,616,
36,616,800.0
37,616,
38,616,
39,616,
40,616,
41,616,
42,616,900.0
43,616,
44,616,0.0
45,616,
46,616,
47,616,
48,616,
49,616,
50,616,
51,616,
52,616,
53,616,
54,616,
55,616,
56,616,
57,616,
58,616,390.0
59,616,
60,616,
61,616,78.0
62,616,
63,616,
64,616,
65,616,300.0
66,616,303.0
