micro_id,product_id,weight
1,27,
2,27,204.0
3,27,163.0
4,27,408.0
5,27,163.0
6,27,80.0
7,27,0.0
8,27,1783.0
9,27,200.0
10,27,2.0
11,27,50.0
12,27,310.0
13,27,26000.0
14,27,86443.0
15,27,933.0
16,27,62.0
17,27,114.0
18,27,612.0
19,27,0.0
20,27,5500.0
21,27,163.0
22,27,0.9
23,27,300.0
24,27,250.0
25,27,0.0
26,27,
27,27,245.0
28,27,204.0
29,27,
30,27,
31,27,11.0
32,27,524.0
33,27,227.0
34,27,49.0
35,27,44.0
36,27,9.0
37,27,1478.0
38,27,2178.0
39,27,192.0
40,27,192.0
41,27,257.0
42,27,250.0
43,27,180.0
44,27,3111.0
45,27,23.0
46,27,449.0
47,27,163.0
48,27,969.0
49,27,
50,27,122.0
51,27,3.05
52,27,1.0
53,27,82.0
54,27,143.0
55,27,41.0
56,27,122.0
57,27,0.0
58,27,37.0
59,27,0.43
60,27,35.0
61,27,0.0
62,27,700.0
63,27,41.0
64,27,0.0
65,27,1000.0
66,27,658.0
